	review	pred_polarity	test_polarity	false_positives	false_negatives
9976	was on for 4 months or so it was ok i didnt have any of the quotcommonquot side affects and my mood was good my period was light with minimal cramps and pms but i lost my libido completely and felt that i gained more weight on my thighs and cellulite despite eating healthy and working out never had this problem previously i am having the iud skyla put in tomorrow my doctor said that this should be quotitquot minastrin may work for other women but the no sex drive and weight gain was enough for me to throw in the towel	0	1	0	1
2440	i had this birth control in since right after i gave birth i was terrified of them but i didnt want to get pregnant again yet the first while was awful mood swings severe headaches the works butafter all of that it got settled down i have been on it for the whole first round and when it expired i got another with it i feel more balanced more calm like for the first time i can think clearly my periods are lighter and it gives me a peace of mind like i never have anxiety anymore i have gained about 1020 lbs on it in the past 45 years occasionally have acne if super stressed but it has been a blessing for me overall not having anxiety or heavy periods	0	1	0	1
5744	ive been on microgestin for a couple years the pharmacy accidentally gave me junel fe and i started breaking out headacheslow libido fatigue i am running back to microgestin i have no side effects and still have a libido i like this one out of others i have tried	0	1	0	1
3351	"i started this medication when i was 15 because i had extremely painful irregular and stressful periods i never knew when it would start or end and i almost always had to miss at least one day of school per period it sucked
when i started this medication i did notice some spotting for the first month of use i then had my period and i never spotted again 
its been three years since i started this medication and ive only gained 5 pounds in that time so im assuming its unrelated to the medication i have not noticed any cravings mood changes or acne while on this medication"	0	1	0	1
4349	"i started this medication when i was 15 because i had extremely painful irregular and stressful periods i never knew when it would start or end and i almost always had to miss at least one day of school per period it sucked
when i started this medication i did notice some spotting for the first month of use i then had my period and i never spotted again 
its been three years since i started this medication and ive only gained 5 pounds in that time so im assuming its unrelated to the medication i have not noticed any cravings mood changes or acne while on this medication"	0	1	0	1
17554	first two months on the pill caused my first period to be longer than usual	0	1	0	1
3609	started on my 3rd week in my first pack im on it to quottrick my bodyquot to make hormones to get pregnant dr recommends for 3 months i take it at night i am having really bad abdomen pain im wondering if i have a cyst on my ovary now will update in two months	0	1	0	1
10943	i had the mirena in for the full 5 years i loved it it did what it was supposed to i never had one scare or anything after about a year of having it my periods stop completely	0	1	0	1
6136	ive had the implant for 2 years now i was on my period when it was inserted and i didnt get off of that period for 5 weeks other than that i loved it at first i did have some mood swings but i thought it was just normal considering the extra hormone in my body well it got worse and a few months ago i was put on medicine for anxiety cant say the implant had anything to do with it but it is possible i gained 28 lbs and have read that it can mess with your thyroid hence another reason for weight gain other than retaining fluid ive had high blood pressure since this was inserted but i have not gotten pregnant so it did its job	0	1	0	1
1230	i been on nexplanon going on 3 years in july i can  honesty say this is the worst  birth control ever please dont make the same mistake i made i suffer mood swings depression long period that last for 2 week maybe more my sex drive was so low  i had anxiety attacks bad acne  yeast infection and weight gain  this birth control will make u so mean and grumpy the only good thing about this product is you cant get pregnant unless it is inserted  incorrectly in your arm out of all the stuff i have gone through i never gotten pregnant so it does it job but who want to put up with the horrible side effects but everybody body different 	0	1	0	1
11377	my experience with nexplanon has been a emotional and physical roller coaster i feel that this bc is very effective due to the fact that your always bleeding about the first week of nexplanon was normal and after that my life has been really crazy mind you i have been on this product for almost 7 and a half months i just thought that all the spotting was supposed to happen when i tell you minus the first 2 weeks i have been spotting ever since i got it put in i have literally been spotting ever since i got it in i do not recommend this product unless you like to be on your period all the time even though i am not pregnant this birth control was controlling my life im getting it taken out soon	0	1	0	1
12971	i got the implant 101315 and i spotted for about 2 weeks then i had nothing for the next 6 months then the bleeding started and it hasnt stopped i might get a week break but thats been it ive gained probably 1020 lbs and my acne wasnt bad before i got this and now its been terrible ever since i got it in mood swings and depression are the worst part about only positive is that i havent gotten pregnant	0	1	0	1
18232	when i started xulane i had many reactions i experienced severe mood swings and xulane increased my depression and anxiety i also experienced redness and itching at application site which stopped happening about a month later i experience nausea headaches and severe cramping during times of suspected ovulation my breasts increased in size and veins are more prominent they are also more tender sex drive has also decreased my period comes at expected time and sometimes last 4 days6 all in all i like the idea of not having to remember an oral contraceptive everyday i change it three times a month and the fourth week i leave it off all forms of birth control have there weak points but i think xulane works for me	0	1	0	1
6805	its very effective i dont have a problem with heavy bleeding or bleeding for long periods of time i do have back pains mood swingsand a lump in my left breast i have gained 30 pounds and my hair is shedding i cant want to get this removed i have never had a weight problem	0	1	0	1
1865	i got the nexplanon october 22nd of 2015 and i spotted for a month and hadnt had a period since i had bruising in the insertion area for 3 weeks the first couple of months i had a killer migraine nearly every day they eventually stopped as i hit my first year mark i began getting pregnancy symptoms so i took a few tests even went to the doctor and i wasnt thankfully but turns out all my side effects nausea sensitive smell weight gain mood swings excessive sleeping and even frequent urination were due to the nexplanon i finally got it removed january 16th of 2017	0	1	0	1
2548	i have been experiencing headaches and before using orthocept i rarely got headaches ive also experienced dark spotting for two weeks leading up to my period im very moody now and am very easily frustrated i get tired as early as 8 at night now before the pill i could stay up until 2 am if i even went to sleep and am no longer a morning person im hungry more and am gaining weight but luckily in the right places my breasts are noticeably growing my libido has also increased and im not pregnant so its working ok	0	1	0	1
17528	3 months ago i started experiencing numbnesstingling in my left leg i ignored it as time went on the numbness took over the entire left side of my body with my head and neck full of pressuretingling my gyno advised me to see a neurologist and all the tests came back fine i called the gyno once again and when i got a different doc on the phone they advised me to get off of trisprintec as that is one of the rare but dangerous side effects of this birth control possibly leading to stroke the next morning i woke up with none of the sensation and i was shocked that it was gone so quickly dont wait as long as i did to tell someone get it taken care of as soon as possible	0	1	0	1
7337	i took this mainly for easing the pain of periods and then got into a relationship later on it has definitely kept me from getting pregnant and shortened my periods by days but ive gained at least fifteen pounds and i have gotten insanely emotional its really miserable 	0	1	0	1
3916	"near the end of the second does of this nexplanon 5yr 8mth the side affects are catching up and getting worse pain in the lower leg that doesnt go away occasional swollen face sudden severe headaches longer and heavier periods sever mood swings feeling really sad cant seem to loose any weight starting to affect daily life oh like my marriage 
this is the opposite of how it started of course time for removal 
be sure to read and understand all the potential side effects good luck"	0	1	0	1
963	i am 19 in a relationship and have been on sprintec for 3 months now and this has been the only birth control pill ive tried this pill has been extremely effective when it comes to preventing pregnancies unfortunately i have had several side effects at first it started off as frequent headaches and then dizzy spells and then increase in mood swings the dizziness and headaches everything else is good the acne and the weight and stuff are normal for me but the mood swings are killer i have irrational anger and crying outburst i have started attacking my boyfriend when im angry	0	1	0	1
4471	i have no pattern but i certainly feel like i have my period 3 out of 4 weeks and its been almost 2 years that sucks but its not enough to make me want to remove it early i dont have any scarring from insertion and ive had no other side effects ended up having to buy a moon cup though as the cost of sanitary towels and the feeling of constant use of them was getting a bit much i would still recommend it	0	1	0	1
1714	i got pregnant at the age of 17 amp joined a program at the hospital where i delivered that received a grant to pay for the implanon which is the main reason i got it now i have a horrible needle phobia so i was pretty freaked out but i only felt a pinch from the lidocane amp slight pressure from the device got it 2 days after my son was born march 09 i had a mild period 2 months later that lasted most of the month amp had light spotting on amp off for the next 2 months or so amp that was the end the only side effect i experienced was a complete loss of sex drive but it didnt effect the quality of my sex life amp i figured there are worse things this year i had it removed 2 months late amp a new one put in right after i love it	0	1	0	1
9152	ive had four shots at this point i was on birth control pills for years due to excessive bleeding and extreme pain never had a regular period and would have them for over a week with heavy bleedingim talking pad and tampon at the same time and it would still overflow the pills only made it worse since the shot i have had no issues i have gained about 25 pounds but that didnt happen until 25 months in and i quit antidepressants so that could have been why i gained weight after 25 months there is no bleeding and no cramps i almost forget what its like to have a period and to be thruthful my boyfriend cums inside me and has since ive been on the shot ive had no pregnancy scare or issues at all its super convenient and easy	0	1	0	1
4044	i originally started this medication due to chronic migraines caused by hormonal imbalance when i first started the pill my acne had reached its worst i told myself to stick it through it was the only thing helping the prevention of my headaches and migraines in the 3rd month my skin completely cleared my boobs went from just fitting a d 32 to dd 34 i gained no weight from it still had my sex drive and it did a very good job of keeping me from getting pregnant it also made my period lighter less painful amp 3 days shorter i remained on the pill for about a year and a half before i started experiencing bad nausea everytime i missed a pill amp also got really bad anxiety in the end had to stop taking it eventually miss my boobs but not the nausea or anxiety	0	1	0	1
8178	this pill saved my life i was seeing psychiatrists for 12 years for my suicidal depression and tried all kinds of medicines that didnt work sometimes my depression was so bad that i had to be hospitalized a few times my depression did not respond to antidepressants nor psychotherapy i felt blue anxious suicidal emotional and emotionally unstable all the time finally i was referred to the obgyn by the psychiatrist the gynecologist tested my hormones and put me on this pill i no longer feel depressed or suicidal the only disadvantage for me is that when the pill wears off i feel horrible it helps my anxiety too i havent felt this great in years	0	1	0	1
6731	it has worked incredibly well for me and i rarely ever get pimples i have never gotten sick either and my periods have been manageable ive been on this for about 5 months now but one thing is i did gain a ton of weight it wasnt really a bad thing because i already was incredibly skinny i started out 100 lb and im now 115 but the problem is that all the weight went straight to my stomach i look incredibly bloated all the time and have to suck in to try and look normal i have a feeling strenuous workout is necessary to make the pill worth it	0	1	0	1
14499	im glad there are reviews for orthysia because now i know that i should go to my doctor and talk to them about it since im experiencing the symptoms given in these reviews i started on orthysia three months ago due to lutera being discontinued in the last two months ive experienced a frustrating loss of appetite mood swings trouble sleeping and increased heart rate	0	1	0	1
14765	breakthrough bleeding and very severe mood swings after one year	0	1	0	1
6481	"ive had this for almost 2 years i rated it high because i am not pregnant but i do feel that the bad side effects outweigh the good
i didnt have a period for like 3 months and then i got one and it wasnt terrible then i consistently got them every 3 months 
however the past 2 months ive gotten a heavy period every 2 weeks and they are painful 
not to mention i have definitely gained weight if i had to guess id say 20 lbs and ive stayed the same weight for awhile now im 22 510 and a college athlete so i eat decently well and workout multiple times a day and i cannot lose a pound my depression has also been bad i made an appointment with my doctor to discuss other birth control options"	0	1	0	1
3477	i have liked depo but today i started bleeding for the first time in a while i was told i probably would bleed after my second shot 12 through my 3rd  i came here to see if this was common  i have gained 18 lbs while on depo i was underweight so this is good but 18 lbs  they said my appetite would increase but my metabolism seems to have gone down as well  this shot makes you gain weight besides the additional eating trust me  i retain weight much easier which is a con if i were to take this after being pregnant   i had terrible acne as well for about a month after i initially took this as well  overall i like it but wouldnt recommend it to a woman that just had a baby  vasagel will be out soon and well go that route	0	1	0	1
5638	ive had my birth control in for almost 2 and a half years now and finally made an appointment to get it out next week i was in denial that the zero sex drive long lasting periods mood swings depression and 45 pound weigh gain was because of that dont get me wrong it does its job bc for me i had no erge to have sex so there was no way for me to get pregnant hoping to see a turn around in my life after the removal and hopeful to patch my relationships effected by my raging hormones 	0	1	0	1
8008	be careful when you take this the first time i popped a blue pill my tongue felt itchy and tingled i thought nothing of it gradually i had noticed that my reproductive organs were acting up but i thought it would just go away it got to the point where they were so sore i couldnt use tampons without being in constant pain not to mention i had a strange clear discharge that would soak through the tampon leaking through my pants and staining the chair at work that was fun my gyno didnt know what it was which was comforting 3 months into it and with the mentality that everything would just go away with continued use i broke into hives everywhere on my body inside my ears all over my tongue everywhere you can think of	0	1	0	1
1228	i been on liletta for about 3 weeks 2 weeks after my period came on its lasting for about 10 days so fari just want my period to go awayand im acne prone so im guessing this has made it worse other than thisi like it	0	1	0	1
3643	it has worked incredibly well for me and i rarely ever get pimples i have never gotten sick either and my periods have been manageable ive been on this for about 5 months now but one thing is i did gain a ton of weight it wasnt really a bad thing because i already was incredibly skinny i started out 100 lb and im now 115 but the problem is that all the weight went straight to my stomach i look incredibly bloated all the time and have to suck in to try and look normal i have a feeling strenuous workout is necessary to make the pill worth it	0	1	0	1
6812	iv had an awful  year with my cycle  last october  i got the depo the injection was due to get my 2nd one in january but i passed because  from the end of november 2015 until april 2016 i had constant bleeding every day from 91 and 48  it finally stopped and i went may june and july with no period  it was great but then i got them back the end of july and the pain was unbearable went on for 2 weeks i rang my doc explained everything and she has put me on the patch  so far i love it this is only my 3rd week so still early days but my cycle is starting  to return to normal  the only side effect im having is im very low on energy but nothing  a berocca or two wont cure 	0	1	0	1
11149	since taking monessa the only problem i have had was an increase in appetite and not having a sex drive period husband is very upset because im never in the mood and i never want to be touched sexuallymonth 	0	1	0	1
18436	yaz is the only birth control that has ever worked for me i am 25 and have been on it since i was 16 throughout that time i have tried multiple other options including the generic all failed miserably yaz is not covered by my insurance and i still pay the full cost every month because it works so well for me	0	1	0	1
9477	i loved how convenient the shot was and how cheap it was i only had to pay my 20 dollars copay and the injection was fully covered by my insurance however the cons outweighed the pros for me my menses became very irregular id have it for two months then not get it one month and then have it for another two months again and it was very very very light in flow i had abdominal cramps headaches dizzy spells depressive episodes and i wanted to eat everything in site also i started having chest pains an my chest felt very heavy i went online after getting curious as to what the side effects were and i came across this website i found all of my symptom listed plus many more	0	1	0	1
4703	i was diagnosed years ago with dysmennorhea and every since then i have been completely miserable while on my periods back pain leg pain cramping clots diarrhea nausea loss of appetite etc i couldnt attend work or school because it made me so sick i felt like the pain was worsening every month tylenol quit working tramadol had no effect i had to take a lortab to feel relief so i asked my dr for birth control pills and since taking them i have such a light period i forgot i was on it it only lasted four days i am relieved of the horrible symptoms and i can finally live a normal life however there were side effects of this drug as expected rash nausea loss of appetite vaginal infection  but they are manageable	0	1	0	1
3848	i love apri i took it for a year then i got selfish and switched to jolessa because i wanted to have fewer periods on jolessa i had weeklong or longer super irregular periods i would get breakthrough bleeding at the most random times and gained about 15 pounds it almost destroyed my relationship i was so moody and depressed i switched back to apri in january and already my periods are back to regular predictable and short i have had almost no breakthrough bleeding no weight gain and no problem with weight gain its an incredibly effective and beneficial pill	0	1	0	1
5673	i had the implanon put in in 2010 my 3 years is up and im getting it removed tomorrow thank god the only reason i kept it in so long is because i didnt have insurance i bled 3 weeks out of the month i am not looking forward to the removal tomorrow either i think i am going to try a mini pill	0	1	0	1
2748	ive been taking microgestin fe 120 for seven months the first week i felt nauseous and had no appetite but that subsided no changes in my breasts i weighed 142 when i started taking the pill and i now weigh 132 with zero changes in my diet and i love junk food i have had blackheads on my chin the entire time ive been on this pill i wanted to take birth control to get rid of facial and body hair but this pill has not helped in that regard my moods felt stable for the first two months but then i started crying at everything happy and sad yesterday i realized that my moods are interfering with my relationship so i will try to find a different pill that does not affect my emotions this is a fairly stable pill no extremes	0	1	0	1
16102	i had this inserted right about a year ago i moved from the depo shot to the iud i have also tried the pill in the past the shot and the pill both gave me really out of control mood swings so i thought this would be better i will say that it is very effective i have not had a period since i have been on it and have had no pregnancies the major drawback for me is the mood swings and depression the first six months were okay nothing too noticeable after that mood swingsdepressionangeranxiety hit me like a freight train as for the birth control itself i would give it a 1010 in effectiveness and ease of use im getting mine removed because i cant deal with the emotional side effects anymore	0	1	0	1
8517	i have been on this birth control for about 8 months my hormones went crazy and my boyfriend agrees it has helped prevent pregnancy but gave me some spotting close to my periods if i maybe did not take it right on time i like this birth control but i may try a different one i used to be such a laid back person before this but now i can be very moody i did not gain any weight except for a small increase in cup size	0	1	0	1
7938	this has been my first time on birth control i never really experienced many symptoms the worst would be the really bad headaches towards the end of my active pills and during the placebo pills after 78 months are when things started to chance i spotted for 11 days and that had never happened to me i didnt miss a pill or anything but i still got my period as usual the following month i did not miss any pills did all i was suppose to but i missed my period completely and not on the 910th  month i have been spotting for the past 3 days i think due to missing on pill but taking it first thing in the morning and the other at my usual time but the cramps are horrible this bc has given me more or a headache than anything	0	1	0	1
6257	ive had implanon in now for about 4 months now i have not gotten pregnant after numerous times of unprotected sex with my husband i do however spot in between periods and as of recently ive been bleeding excessively to the point where i have to change my pad almost every 2 hours and its completely full or has overflown im also experiencing large clots of blood during my period this has been going on for 2 weeks now i have not gained weight of had any changes to my skin i do feel week from the extreme blood loss and will follow up on it soon	0	1	0	1
57	"9 rating based entirely how easy it was to have placed and its efficacy 

buti had the most severe side effects you can imagine the first five weeks were a breeze except for some light spotting but to the day on the 6th week this this is when the dosage of the progestin reaches its max level by the way i awoke with blurred vision dizzy slight headache and nauseated  for the next 5 wks i had these symptoms with the only change being the severity of the headache from low grade to migraine and as the duration increased i became moody and extremely depressed i could barely function i saw multiple drs no one figured it out i finally researched the implant more closely and called my ob and it was removed that day"	0	1	0	1
1664	i got nexplanon february 2015 at first my period was every 2 month which i loved they are normal now december 2015 i started gaining weight which i thought was just holiday so january i started exercising and lost 15 of the 30 pounds since i gained 10 back and and cant lose anything i diet exercise when ever my boyfriends not looking i dont feel comfortable in front of him and hes noticed the weight we got in a fight and he actually slipped up and called me fat and said all i do is sit on my ass thats why i gained it but i also got so depressed and cried over everything panic attacks every day and thought of self harm the depression is gone now for the weight i like it would give 10 stars except the depression and weight	0	1	0	1
11466	ive had the nexplanon implant for about a year now and i have mixed feelings about it yes it worked great in the aspect of me not getting pregnant however i did gain about 20 pounds since getting the implant  its also made it almost impossible for me to lose any weight ive been exercising eating healthy etc at first i would get a lot of headaches but theyve died down now and ive also been very quotgaggyquot any little smell texture or sight of something gross makes me gag a lot the one thing thats been keeping me from having it removed is the fact that i only get my period about 34 times a year i used to have very painful cramps and heavy bleeding but since getting the implant my periods have been a lot lighter	0	1	0	1
7611	"so im young no pregnancies etc i was on the pill for a while i had no negative side effects but wanted something a little more safe i then was on depo which was absolutely miserable i was depressed sex hurt and my libido was gone when i switched to the ring all had been restored it took 3 or 4 months to regulate but i am so happy i waited i am finally happy and the best part my libido is back this is the best most foolproof lowhormone birth control and it is perfect for me
i only have 3 complaints with this 
1 my boyfriend can feel it and says it sometime hurts but i usually remove it during intercourse
2 there is more discharge
3 this product is expensive i receive it for free but if i had to pay for it i might not be on it"	0	1	0	1
13252	i had the implant for 3 weeks the first 2 weeks were fine week 3 im now experiencing constant headaches nausea feeling lightheaded and faint i still havent stopped bleeding and because of this im now anemic i wish i was compatible with this implant but can honestly say i will be demanding to have it removed ive never felt so ill all the time	0	1	0	1
6046	ive been on triprevifem for 3 months now and its been quite the whirlwind firstly my periods are so much better my cramps are nonexistent and my menstrual cycle is punctual additionally my insurance covers all of it so its absolutely free although this may sound like a miracle period medicine it certainly has its cons for me ive become extremely sensitive and needy as a nursing student life is stressful and lonely enough to deal with this medicine has amplified my stress anxiety and depression i never thought i would be one of the unfortunate ones to experience the ugly side effects of a medication this may be fitting for others but certainly not for me i need my sanity back	0	1	0	1
9128	it is effective however the weight gain of 30 lbs now i need to lose 60lbs  the headaches dizziness and tiredness  feeling hungry constantly and occasional numbness in my hands and feet i am thinking of trying implanon but the reviews dont look so great would prefer getting my tubes tied as we have a nice size family i have been on it 13 months since my youngest was born and i hate that i eat and feel pregnant even though i am not	0	1	0	1
13066	i got nexplanon put it last july and i hate the irregular cycles and the decreased libido  my cycle came in late july last year thru late august  nothing in september or october late november thru late december nothing in january all of february nothing in march  and so far  nothing in april it does make u nervous because it makes u wonder if youre pregnant also  ive gotten back acne a bit  it beats the pill for me though  because the last pills i liked were great  i had to stop taking them because they stopped making them  the very last ones i was on  which were supposed to be new ones made by the same company sucked they decreased my libido made me feel sick a lot and pills are just annoying to have to take anyway	0	1	0	1
6491	ive had this iud since april 2017 the initial issue was bleeding for about a week but other problems in the long run for me are the mood swings feeling deep depression and the slight weight gain even after eating right amp working out i wasnt able to lose any weight while having this iud in me unlike when i didnt have it in me i could lose weight fast i do have periods but they arent as heavy and very irregular for me this iud does its job i havent gotten pregnant at all while on it its good to get if you arent trying to get pregnant of course but be sure to do your research in advance amp review others side affects to it before getting it which i wish i did but didnt if i did i wouldnt have got it and i plan to remove asap	0	1	0	1
3840	today marks the second month ive been on this pill  in the beginning it was fine except that my face was breaking out really bad  i thougth i would deal with that until about a week or so ago i started getting terrible mood swings  i cant stand the person who sits next to me at work i cant stand my boyfriend my friends anyone  i thought i was just having a bad week until the past two days i couldnt stop crying and would randomly burst out crying in public places  i called my dr and she told me to get off the pill immediately  i will sign back on and let you know how i feel a week from now	0	1	0	1
3995	i got my implant in 2014 and removed in 2017 decided not to do the entire 4 years because in the last two years i found myself extremely tired every single day barely wanting to get out of bed except to eat i also noticed my my hair has thinned a lot which i was in denial about at first but when i researched more i realized many other women had experienced this side effect too additionally im 23 years old and my sex drive has been non existent for the past year its been almost two weeks off and already i feel a major difference my energy is up again and my sex drive as well hopefully my hair grows back thick the way it used to be overall this medicine isnt that bad if you can deal with the side effects	0	1	0	1
8819	"im 17 so this applies more to teens

i was on the depo shot i had horrible effects would tell anyone and everyone to stay away so after my 9 month on it i had a 2 month long period incredible pains and mood swings and it was all too much i came off and went on lutera its beeen 3 weeks i put on about 5 pounds but so far ive been working out and dropping it the weight gain is fast and im finding it easy to get rid of my moods are much more stable which is amazing because it really makes a difference if you are in a relationship so far i would recommend it"	0	1	0	1
3788	i just started taking trisprintec two days ago i take the pill at 10pm everynight as recommended by my doctor the only side effects ive come across is being more emotional than usual  getting upset and crying over things i normally wouldnt cry over and a slightly increased appetite hopefully these side effects will go away eventually all in all it hasnt given me too many problems 	0	1	0	1
12133	brilliant now it just needs time mine was awful at the start headaches and stomachache and arm pain and bleeding but 3 months later i have nothing at all its worth that wait	0	1	0	1
9185	the depo shot is extremely effective however i had the horrible experience of mood changes i became an absolute terror and began becoming depressed after just one shot i am switching back over to the pill	0	1	0	1
15783	i really wish i had read all these reviews before i startedi started taking seasonique a little over a month ago i absolutely love the idea of rarely having periods seeing how when i do have them they are heavy for over a week normally except i have noticed a major change in myself i cry over everything and get angry over everything i never used to be like this i didnt have too big of a sex drive before the pill but now its completely gone i also recently have been getting terrible shooting pain in my stomach 	0	1	0	1
5688	ive been on it for over a year amp it does work against pregnancy but gives me overwhelming nausea every single day amp doesnt go away it also fixed my period but gave me cramps	0	1	0	1
4293	i got pregnant at the age of 17 amp joined a program at the hospital where i delivered that received a grant to pay for the implanon which is the main reason i got it now i have a horrible needle phobia so i was pretty freaked out but i only felt a pinch from the lidocane amp slight pressure from the device got it 2 days after my son was born march 09 i had a mild period 2 months later that lasted most of the month amp had light spotting on amp off for the next 2 months or so amp that was the end the only side effect i experienced was a complete loss of sex drive but it didnt effect the quality of my sex life amp i figured there are worse things this year i had it removed 2 months late amp a new one put in right after i love it	0	1	0	1
5838	ive been on the depoprovera shot for over 8 months now i received my first shortly after i had my son i was breastfeeding so this was my only option the only pros for me are its convenient im a nurse and i just pick it up from pharmacy and inject myself or a friend from work does it for me then im good for three months no remembering to take a pill cons have been constant bleeding on and off longest being over 3 weeks straight i have gained back all the weight that i did lose from having my baby and am now stuck at the same weight i was at 9 months pregnant its awful and embarrassing i am constantly hungry like constantly and i crave sweets and chocolate more than anything i also am sweating like crazy all the time	0	1	0	1
2982	i have been on velivet for about a year it has been better than the birth control i was on before ortho tricyclen but i have decided to go off of it because for 2 weeks at the end of my cycle i am incredibly emotional cannot stop crying am irritated and irrational and its having a serious toll i also have a pretty low sex drive	0	1	0	1
5478	i had implanon for just about two years the first 17 months was awesome no bleeding at all amp no cramps right at 18months i started having irregular bleedingspotting almost every week it wasnt bad but it got pretty annoying i just had it removed today and switched back to trinessa i gained only around eight pounds which was a lot for me because i have always been petite my face was constantly broke out	0	1	0	1
5980	"i have the implanon an im seriously thinking about removing it the birth control part works but what ive been going through to prevent pregnancy is awful 
my mood swings are often and more stressful than before im never in the mood to have sex i could go without it forever is how i feel i get the inflammation issue down there as well my periods are spuratic and heavy or light but never consistent i also havent been able to loose my baby weight since ive been on this the other times i was able to shed the weight no problem 
i miss the patch"	0	1	0	1
14550	took this all throughout high school and i never experienced acne because of it this pill sure does a great job at keeping break outs away id get an occasional blemish or two but thats better than what i have now i got off ortho cyclen 6 months ago worst decision of my life im cursed with acne thats covered my face neck shoulders and back this is because a hormonal imbalance which i think acne sufferers should look into i think its time to get back on this magnificent pill side note it does a great job at preventing cramps and my periods were so light and non existent i would sometimes forget im even on it	0	1	0	1
12560	"hello
so i have been on nexplanon for about 2 months now everything was fine for about the first month then everything went to hell 
i gained weight had acne and my mood severely changed 
my period started about 3 weeks ago and it was the period from hell i would not stop bleeding i couldnt take it after two weeks so i called my dr i was constantly changing my pad this wasnt quotspottingquot
my dr started me on my birth control pill again because of the estrogen my bleeding stopped in 4 days
i encourage all girls who cant take the bleeding acne and weight gain to talk to their dr about starting back on estrogen 
my body is back to normal just after 4 days talk to your dr ladies this really helps"	0	1	0	1
9043	im 27 and had the depo shot on the last day of my period and everything went fine for the next month and a half i started spotting and kept spotting for a month however i was told spotting could happen but with time and continued shots it could stop entirely it was a little inconvenient but nothing liners couldnt take care of i have only taken the shot once and have decided to go with another form of birth control my decision is based on the facts of bone loss with prolonged use and not to do with any other symptoms that have been attributed to it ie hair loss weight gain pain emotional issues as i had none of those symptoms but i may not have been on it long enough if not for the possible bone loss i would keep getting it	0	1	0	1
8821	i started taking lutera the end of feb 2016 i was getting married and thought i would give it a try its pretty good over all i dont have any emotional problems and it doesnt make me sick to my stomach however ive gained 17 pounds in 2 months my boobs got a lot bigger as well i went from 165 lbs at my wedding to 182 lbs today may 9th 2016 i feel so bloated and fat i am in my late 40s i was anorexic in my early 20s this medicine makes me want to stop eating again other than the weight gain its ok but i dont think i will stay on it 	0	1	0	1
18578	"i was on zarah for about eighteen months and i didnt get pregnant so id say its effective 

unfortunately ive finally decided its not the right solution for me i felt amazing for the first month on it but since then ive been on a steady decline and i just couldnt even think about taking it anymore after last month

side effects have included muscle twitches extreme fatigue ive always been a 46 hoursnight kind of person but on the pill i need 12  hours its crazy massive spontaneous hematomas depressive episodes shortness of breath difficulty maintainingdeveloping muscle im very athletic ordinarily so this was not cool and generally depressed mood not worth it for me"	0	1	0	1
9071	bn onnuvarngminipillorthoevraampxulanepatchcurrently on wk2 of 2ndshotdepo here we go depo better than the nuva ring mini pill patch because nothing to worry about other than the appt for the shot every 3 monthsgreat for busy women depo doesnt require you to wear something like a ring patch or implant thumb up4 the ring but we have furry dog amp hair would end up tangled around in the ring when id remove yes thats super grosson mini pill while breast feeding my kid overall i didnt enjoy the lack of estrogen see depo reviewpatch was itchy sad when xulane was introd but i adapted then i had a migraineaura that sent me to er so depo was chosen so i have no sex drive and my discharge is thick clumpy during intercourse i miss patch	0	1	0	1
9325	comment 2 as mentioned in my previous comment i personally have had no issued with the depo shot and would have loved to continue on this form of bc the reason i am stopping is because my older sister tried the shot about 5 years ago while i was away at school i never knew this about her experience and our doctor says this side affect has never happened before but it was like the others where she experienced constant heavy bleeding for months straight but it wasnt like a period blood she was bleeding internally it made her blood cell count change so drastically they thought she had cancer she was hospitalized for about a month i will not be continuing the depo shot because she has begged me not too	0	1	0	1
16954	i have been on sprintec for a year now it is good in that its only 9 it has prevented pregnancy and periods are only a few days every time i start a new pack after period i get severely nauseated for several days so i am finally going to go back to the doctor and try something different during certain times i have very swollen and tender breasts but thats not too awful to bear	0	1	0	1
13099	i had this inserted in march of 2016  so ive only had this for about 3 months now  ive only had my period once which is great i get menstrual craps every now and again but no bleeding ive tried several pills which only made me gain weight become depressed gain weight and become very irritable for no reason  i am very happy with this bc and would recommend it	0	1	0	1
9383	ive been on the depo for about 4 months now i got on it to stop my period but ive had non stop bleeding the whole time i asked my doctor if there was anything she could do and she said to wait it out i searched about bleeding on the shot and tons of people said they bleed continuously the whole time they were on and some said once they stopped the shot the bleeding didnt stop i also am breaking out in places i normally dont like in my neck line and forehead im not getting the shot again if the bleeding doesnt stop	0	1	0	1
9103	its been about 2 and a half weeks off depo now and ive seen a huge difference in my mood and in my skin especially i was on the shot for about 2 years the first half of the first yet i bled not enough to need a tampon but enough to annoy me from time to time it goes away the last 6 months of using it i noticed a huge change in my skin ive never had a problem with acne but after a year and a half on depo i started getting pimples on my forehead that wouldnt ever go away ive never had problems with weight gain but did notice it made me a little more emotional then i had been off it as for protection against getting pregnant it worked 100 on its own	0	1	0	1
14528	since ive been taking the pill after giving birth and suddenly i get car sick easy i get headaches all the time and my stomach gets crazy sick i dont know what to do because it does protect me	0	1	0	1
