	review	pred_polarity	test_polarity	false_positives	false_negatives
17518	im 16 years old and the first couple of days after i started taking trisprintec i had terrible nausea right now im on my tenth day of taking it and the nausea got a little better but my moodiness is driving me and everyone around me crazy i feel really irritated all the time and i feel like i can break down crying any moment i also started my period at least two weeks early hopefully these symptoms will settle down after ive been on the pill for a month	1	0	1	0
14766	now if youre going to start a birth control please and i mean please do your research because not every birth control is accurate or even worth it i usually get a 7 day menstrual i literally have my period for almost a month and to top it off my doctor tells me oh hey youre pregnant how is possible so now my significant other and i are confused as to how we are pregnant if we didnt even have intercourse around the time of it because for one im on the patch and im bleeding still someone help me understand and i beg you ladies research your contraceptions	1	0	1	0
3593	i have the same problems as many of the other reviewers my medication was changed from avaine to lutera to orsythia i had no problems with avaine or lutera but ive been on orsythia for about a week and im experiencing horrible side effects ive had headaches moodiness and cramps it feels exactly like im pmsing and according to other reviewers i just might be im glad i came here so i can be prepared for a possible mid cycle period	1	0	1	0
871	horrible weight gain and constant migraines had to discontinue	1	0	1	0
16273	ive had skyla for about 5 months now and i have to say i dont love it the insertion process was not as bad as i thought despite the crazy reviews once i got it however i had pretty intense cramps lower back pain amp other period symptoms for at least a month i am used to very painful cramps and i can usually handle them but it was honestly a nightmare my immediate reaction to this was to get it removed but i thought i was being a bit rash and i would just leave it in and give it a fair shot as time went on the cramps did subside and my body felt better but still not back to normal i also noticed i was beginning to break out a lot and ive had clear skin my entire life not only was i breaking out but it was also painful to have sex	1	0	1	0
10404	well i had the merena for over 2 years and the great thing about it is that i never had a period and i didnt have to worry about getting pregnant the worse part was is that i had a terrible terrible odor constantly im the type of person who showers daily and it was embarrassing also i was never in the quotmoodquot to have sex  so i decided to get it removed and it has been over 6 months now and i have had absolutely no odor and my quotmoodquot toward sex has changed a lot for the better everyone is different and it is pretty much a see and try for yourself kind of thing	1	0	1	0
7690	this pill is awful this is the very first birth control pill ive taken and i thought i would write a review to warn other people not to put this in their body i started the first pack on the first day of my period and my period has not stopped since then it usually lasts about 4 days and is on a very regular 23 day cycle this pill has also made me extremely bloated and tired all the time i recently switched to mononessa the generic for ortho cyclen im hoping the bleeding will stop since higher dosages normally mean less chances of breakthrough bleeding or spotting id also like to warn ladies that this pill has a very high androgen index so its likely that you will experience hair loss cant wait for it to be out of my system	1	0	1	0
9651	i have been on this pill since june of 2015 and i so far have not gotten pregnant but i have pregnancy like symptoms all the time which lead me to think i am pregnant therefore buying tests i have major migraines i am depressed already had anxiety but it has heightened i am moody and nauseous all the time my body aches i am worried about what the affect this is having on my body i have also taken the pill at the same time everyday and have skipped the week off period week but have not had a period since the 2nd month of being on it	1	0	1	0
2005	i had been on depo for 10 years i switched to nexplanon about 910 month ago i wanted off depo because i had no sex drive thinning hair and bad bad acne since switching my hair is getting thicker my sex drive has gone through the roof and my acne has settled down i am getting a full 35 day period every three weeks im waiting to see if this goes away i havent gained weight my breast have grownand are very sensitive and tender right now the pros and cons are equal if i continue to get a period so often i may consider changing but i am happy with how it makes me feel compared to the drone i was on the depo	1	0	1	0
5405	got implanon in april 09 it is now october and i have had only one week without spottingbleeding since it was put in was not bad getting it put in but six months of this its driving me crazy to always be wearing a tampon i wouldnt know how my sex drive is cause it has prevented most of that from happening	1	0	1	0
4132	i recently started this pill almost a month ago to prevent pregnancy i am almost finished with the first pack and anxious to see what my period will be like as for side effects i have been very emotional and irritable at times i used to be on a different medicine for acne but once i started this pill i stopped taking the other medicine and now i have whiteheads everywhere which is opposite from what i usually get i also have been very constipated and have had alot of gas although i havent gained any weight overall i dont know if i would recommend this pill due to all of the side effects that i have already experienced	1	0	1	0
12228	weight gain more than when i was pregnant irritability i dont want to be bothered by anyone or anything acne decreased sex drive its the only birth control that i havent gotten pregnant on but its not worth it because of the person ive become taking it out soon	1	0	1	0
16515	i got the skyla inserted a week ago and it was pretty rough the actual process of getting it in did not bother me but after i had awful cramps felt nauseous and lightheaded the cramps have not gone away but have lightened a little bit the doctor said i was feeling pain because i have a quotsensitive uterusquot and have never had kids havent bled at all though which is nice	1	0	1	0
1745	"i got switched to this because i get auras with my migraines  it gave me menstrual migraines and periods every other week my periods were heavier longer and a lot more painful  i dont really have pms but on this drug i get mood swings painful constipation acne and a sore genital tract  the menstrual migraines went away after three months the first month the period pain went away  
over the course of 18 months my vaginal discharge disappeared  it made sex so painful that its impossible  it also cause stress incontinence  ive been off it for six months and the lack of discharge still a problem because im apparently not allowed to have any type of estrogen"	1	0	1	0
4085	so i got the nexplanon inserted april 2016 its may 2017so a little more than a year over the first 6 months i was really happy about it i didnt have a period no worries about getting pregnant it all seemed really good these past 6 months however i have been bleeding off and on every two weeks sometimes i would even cramp like a on a regular period i have noticed mood changes but didnt think anything of it until i felt like i couldnt get out of this state of sadness now im starting to think its the nexplanon because theres no reason for me to feel this way also my sex drive feels down which is really unfortunate for my partner and i it just depends on the person but this is starting to make me reconsider switching	1	0	1	0
8449	its crazy to me that there are so many good reviews because this pill was bad for me every body is different and we all react differentlybut i definitely did not have a good experience with this one ive been on and off many other birth controls but never reacted to any like i did to this one within a week i was a deranged emotional rollercoaster of a messcried over nothing for no reason randomly and couldnt control it almost ended my then 3 year relationshipdepression to the max immediately asked my dr to take me off it and within a couple days i was back to normal so crazy how much hormones can mess with you you just have to find the right combination that works for your body	1	0	1	0
15759	i have been on safyral for two months no babies i used to have heavy periods but they are lighter now but i did gain weight breast got bigger and very tender my skin is very broken out have a lot of headaches and nausea	1	0	1	0
15962	i chose skyla hoping that it would be a practical and mindless form of birth control considering my husband and i were moving to thailand for a year and would be traveling around asia unsure of what kind of other methods would be available i just got it removed and had it in place for little over a year  the first 6 months i had horrible cramping like ive never experienced before and irregular unpredictable periods my periods became more regular but still with uncomfortable cramping i experienced no weight gain as many women fearand already had acne and skin problems prior i had it removed ultimately for the discomfort and lack of control i felt in not being able to do something immediately if i felt unsafe or uncomfortable	1	0	1	0
9971	i was on generess fe for about 2 years loved it and then could no longer afford it because it no longer had a activis card to use when paying for it so the doctor put me on minastrin 24 fe i believe this pill has made me gain a little bit of weight in a very short amount of time and my biggest concern is how it has effected me emotionally i feel very moody and so unhappy almost depressed i also have no sex drive which i am not sure if that is from the pill or the slight depression from the pill either way it is just not working well with my body i cant wait to switch off of this pill	1	0	1	0
6778	its almost been 1 month of taking this birth control at first i was experiencing nausea for 5 days then it went away i have noticed weight gain and i am constantly bloated ive taken anti bloat meds but nothing seems to help i work out and eat super healthy and the bloat stick and the weight can stick also i am thinking of dropping this birth control	1	0	1	0
12559	i had previously been on the pill for many years and thought that switching to nexplanon would make life a bit easier it was okay for the first few months though my period was really unpredictable starting in november 2015 my period remained constant through when i got it removed in february 2016 a week after my acne is cleared up i have more energy i am less moody i am less bloated looking through some other reviews i think my problems over the past year with acne weight gain and mood swings may be partially attributable to nexplanon my doctor told me that nexplanon either works really well or not at all if you get nexplanon i would urge you to have it removed at the outset of any trouble rather than waiting as long as i did	1	0	1	0
16394	i got skyla thinking it would be the best birth control not so much the insertion was painful and went home with slight cramps spotting only lasted for 6 weeks but within the last 4 months i have gained 15 pounds which is very bad but not having to worry about taking a pill is good but before you make the decision on this birth control use some other options first because this should be the last option will be getting this removed very  soon not liking my weight gain	1	0	1	0
7495	"i had liletta inserted the 15th of january 2016 the insertion was a bit painful but quick since insertion maybe two light spells of cramps i did bleed and are still bleeding but very lite im supposed to start my first period within three days waiting to see how that will be i have had no weight gain food cravings or nausea i absolutely love liletta 

the only concern i had was whether its effectiveness was immediate or you had to use a backup method for seven days 

i was on the pill prior to insertion and my iud was inserted on the 5th day of my period"	1	0	1	0
9209	this shot has caused numbing of my writing arm i am chronically fatigued all i want to do is sleep my appetite is enraged and i am having to be very careful about what i eat as i have already gained six pounds i am worried that the fatigue is permanent as other women i have come across have permanent chronic fatigue 	1	0	1	0
8023	im not really sure how i feel about this pill yet i started it two thursdays ago the first day of my period and my period immediately went away last thursday i got my period again this time full on with cramps and everything so far today is day 3 so ill wait 2 more days before calling the gynie i havent had any mood swings or depression but im on this to not have a period and so far its not doing what i really wanted it to do	1	0	1	0
2152	i had my implanon inserted with no complications there was little to no pain and the insertion spot healed very well soon after getting the implanon i began my period which lasted over four months i contacted my ob and he said this was normal my period finally stopped and i now have a period that lasts the entire month i have a period for a month and the next month i will not have one my doctor prescribed my estrogen pills to control my cycle which worked for only a couple months other than the periods i have been having severe headaches the one positive thing i can say about this method of birth control is it works unlike other methods i have tried	1	0	1	0
12421	nexplanon best birth control ever you definitely wont be having any kids with this thing thank you nexplanon for taking away my complete desire to have sex wasting all my money on tampons because aunt flow is here to stay oh and ruining my relationship also dont touch me dont talk to me or you might get slapped guess its doing its job	1	0	1	0
15377	"i got paragard in january of 2016  i was attracted to the thought of being hormonefree and it sounded more natural to me i had been on birth control for about 6 years so i was really excited about just being back on my own i thought i might be able to even lose a few pounds since it is hormone free also not having to worry about pregnancy or forgetting to take a pill was very attractive
after only two months ive decided to get my paragard removed due to the following reasons 
extremely heavy periodsi mean buying the quotultraquot size tampon and having to change it every 23 hours bleeding on the sheets overnight taking a bath and standing up and literally seeing the blood just dripping into the tublike hemorraging almost"	1	0	1	0
16746	im 23 and have never had kids i was on the depo shot for about 6 years and just got on the skyla in august 2016 the insertion process was painful and extremely uncomfortable i almost passed out and i usually have a high pain tolerance i thought i was okay to drive home but the whole time i was hurling over my steering wheel in pain i was in bed with medicine and a heating pad the rest of the day and honestly two days after im on month 4 almost 5 now and ive had terrible cramps but no periods they are basically contraction like pains i get them almost everyday i dont know if i should get the skyla removed or not these cramps are unbearable only a heating pad and laying down helps	1	0	1	0
15805	i am 38 years old i have been on this pill for the last three years on and off i was good in the beginning but after a year everything is not good  i have bad mood swings  headaches and now my period comes before i even start the last month i figured i would continue to try it but i cannot any more  with severe pains and excessive bleeding  to a point i have had to go home from work  i wear depends at night because i use three packs of overnight pads in the space of a week i have never had problems this bad until lately  i am already anemic as is and cannot continue with this pill one good thing is i have never gotten pregnant on it	1	0	1	0
12613	with nexplanon it stopped the cramps been good for the most part except i get upset more easy and frequent i have always had depression but somehow it makes it come out more throughout the years having it i get mine taken out in novemeber 3year mark it was very hard to know or track when i would get my period ill get it twice a month sometimes i would have my period for 23 weeks have a week off and back on it it does wonderful to prevent pregnancy but its screwy this is my last year on it the 1st 2 years i really didnt gain weight but now it feels like i cant stop i didnt change my diet the weight gain with acne amp not knowing when id get my period i would love to know when i would get my period and not gain weight	1	0	1	0
8407	loestrin 24 was recommended to me by my doctor i took it for 7 months i had no physical side effects just a bit moody in the first week my problem is with the program itself i dont have a great insurance but since they boast of a discount card i did that for a while i only paid 24 dollars until january when they changed their discount program and didnt inform me now its only 24 dollars off the original price which is somewhere around 90 dollars  or whatever your insurance will provide this was upsetting since i was faced with being at the pharmacy counter and having to make the decision to refuse my refill because i didnt know about the policy change and couldnt afford it at the time	1	0	1	0
18526	weight gain and tiredness on this medicine	1	0	1	0
367	i had the paragard in for 10 years only real side effect was heavy bleeding and bloating however insertion was painful when i went to remove it as i was sick of the heavy bleeding and it had been 10 years part of the iud broke in my uterus apparently it was embedded had to get a hysteroscopy where they go into your uterus and find the broken piece and taken out absolutely not a nice experience painful and generally unpleasant even though i did not get pregnant on paragard had i known that this couldve broken off i would have never ever gotten it	1	0	1	0
15974	insertion was done on 6162016 my doctor did advise me to take ibuprofen 600mg at least an hour and half prior to my visit followed her directions yet insertion was still painful it took about less than three minutes but the pain was immediate i drove myself home which was a huge mistake i cried while driving on my way home from the pain since then i have not had a day where i dont take ibuprofen for my cramps my cramps are really disrupting and occur only when i am active at work over this past weekend i decided to stop taking ibuprofen because i knew i would be drinking that weekend the pain stopped all weekend but come monday at noon after my lunch my cramps came back and they came back stronger	1	0	1	0
14149	i will be starting my third month on nuva ring tomorrow im not in love with this birth control and might discontinue the first month was great no symptoms at all on the third week i took the ring out as directed and started my period the next day this second month hasnt been so great i pretty much began having pregnancy symptoms i have nausea i vomited once and tender breasts i just feel slightly sick and have been for the last 2 12 weeks this week i am off the ring and i was supposed to put a ring in tomorrow but had to go to the doctor to get a pregnancy test because i have completely missed my period im not thank goodness but these side effects have been getting worsei have been getting headaches and i am moody brat lately not good	1	0	1	0
12859	i had this inserted back in august and i hate it no i loathe this birth control i have been bleeding on and off for the last 2 months i have little to no sex drive attempting to work out is a joke i can barely make it through the workday without wanting a nap or two i work retail so this is definitely not a good thing i want to workout get healthy and all that jazz but have no energy to do so i want to remove it and have considered going off birth control completely for a year im just scared of getting pregnant i was hoping this quotnew and improved implanonquot would be better as i had that removed early due to complications similar to what im complaining about now i havent gotten pregnant so i guess thats a plus 	1	0	1	0
16214	"i had it inserted 2 months ago on my last day of my period i took 600mg of ibu because reviews suggested it but it didnt help the intense pain of the insertion and the cramps that started immediately 
thats cake compared to what ive been going through the first 6 weeks was daily spotting and horrible cramps that only taking 45 800 ibuprofens per day  and switch off to 2 extra strength aspirin to protect my kidneyswill sort of not really help my period came earlier these last two times on no set day yet and the cramps are the worst ive had since i was a child its enough to stop you dead in your tracks
 i didnt even have period cramps before skyla so im very upset my flow this month is lighter but i never had issues before"	1	0	1	0
2270	im 18 ive been super moody since i started aviane i havent noticed any difference on my acne yet but ive only been on it for a month it makes me so incredibly tired ive never slept so much in my life other than that i havent noticed any other side effects	1	0	1	0
7809	being an rn i was very skeptical about birth control pills because of their reputation for causing issues my obgyn encouraged me to take this pill due to a 7cm left ovarian cysthe said it may help alleviate the issues i was experiencing and prevent further complications he gave me a couple months worth of samples of lo loestrin fe to try i will never take birth control again i took a months worth of the pills and quit i was experiencing very severe mood swings depression etc  very unlike mei have always been very happy and stable a week ago i quit taking the pills 	1	0	1	0
14305	tried it for about 9 months easy in use but i dont think the amount of hormones that ends up in your body is any less than on the pill not symptom wise at least it works fine in general but if you have a sensitivity to hormonal bc dont expect it to be much better than other methods i experienced a dramatic drop in libido and this was ultimately the main reason for me to stop but there were other side effects as nausea some weight gain and it really irritated my urinary tract in the beginning too i have switched to non hormonal bc now	1	0	1	0
10631	im 27 w two kids after my second child was born in 2008 i suffered from almost daily tensionmigraine headaches i wanted to try mirena as a solution to birth control and possibly help my headaches after 4 months my headaches are slightly better but i have had some noticeable side effects 1015 lbs weight gain increased discharge longer periods and cramping after sex or exercise 	1	0	1	0
1027	i was on cyclessa for three years at first it was great it took care of my cramping that i had week before my period the bad news is i was very moody no sex drive and had a vaginal itch i switched to beyaz and it all stopped and life is great	1	0	1	0
9483	i am 19 and was on this medicine for just under a year the only thing i like about it was i didnt get my period but when i first started the shot i had my period for about 5 weeks it was terrible also the weight gain was awful i weighed 110 before i was on it and gained 30 pounds so to say i recently changed back onto the pill	1	0	1	0
12639	getting the implant put in wasnt bad i hardly felt it and it barely left a scar i was hopeful but getting adjusted was awful i bled pretty consistently for two months and broke out with horrible acne on my chest and back then things settled down and i would just get my period as normal with spotting after intercourse which was annoying but manageable then around six months in to having the implant i had bleeding off and on again for over a month decided to get it taken out and it was good i did because it had embedded into my tissue and the nurse had to dig it out left a dime size scar when it should have been more like a pinhead really unhappy with my experience would not recommend at all	1	0	1	0
7071	second time user first time after 3 years it started to migrate into uterus wall second time pain in insertion due to tilted uterus and inexperienced pa having full body rash and hives think it is very effective for bc but not sure if side effects are worth it	1	0	1	0
10087	im a 18 year old who has never has a child and i had mirena for 1 year but then had it removed im going to name the pros first i liked mirena a lot because i never had a period maybe spotting here and there before mirena i had my period twice a month for almost 10 days and i became very anemic so not having a period was really nice its also a very effective form of birth control i also didnt have the headaches and tiredness like i did on the pill now the cons i was 105 lbs when i started mirena but in a matter of a year i ended up gained a total of 25lbs it was awful i had really bad cysts on my ovaries on top of that and still have some from the mirena while on the mirena i had gotten pid which was not okay	1	0	1	0
9913	i am 19 years old and because of how bad my cramps used to be i have been on birth control since i was 15 i was recently on sprintec and because of how high the dose was i started taking minastrin 24 fe i first read the reviews which i didnt like so much but decided to try it anyway i started this pill and immediately my boobs got about a size bigger which i didnt need i have been bloated for weeks and my hair has been literally falling out i am not one who goes by reviews because everyones body is different but honestly this pill has been a nightmare and i would never recommend this to anyone	1	0	1	0
3979	i got my nexplanon insert in december 2015 5 months later and i wish i did not get it i have crazy moods swings and get depressed for no reason i have gained almost 10 pounds and workout 34 times a week although this form of contraceptive does its job of not getting you pregnant i wish i researched more about the side effects when i first got nexplanon i spotted for 2 months and after that i havent had a period since the end of february i do not recommend getting this insert	1	0	1	0
14464	ive been on this now for a little over a year at first the birth control worked great for me i would only have about four day periods and i barely ever had cramps but starting about three or four months ago everytime im not supposed to be on my period i will start on my first or second week of the pills and will be on it until my month of pills are gone im not sure if its my bodies way of saying it doesnt like this pill anymore or what has this happened to anyone else im going to my gyno soon and i want to either switch my bc or get completely off it	1	0	1	0
7553	i got the liletta 31317 insertion was as explained some discomfort and cramping i was advised to take ibuprofen before my appointment which i did it took a little longer than i thought but it wasnt that bad ive only used the pill as bc to control my period was on the mini pill since 22016 and i stopped having periods 52016 ive always been interested in the iud and was told to give this a try i felt a little discomfort the first few days because i felt likeii could feel it eventually went away and i forgot i had it i started spotting for a few days expected and then a period which felt like 2wks and ive been spotting every since the spotting is light but its annoying for obvious reasons thinking if getting it removed next week	1	0	1	0
1259	ive been on yaz for years and like most people i switched to beyaz because of the saving card  ive only been on it for a month i have not stopped bleedingspotting since i got my last period ive tried different birth control over the years and i never had this problem before if this is the same as yaz i dont understand why im having this issue  i thought about trying it another month but im not sure i can handle bleeding for 60 days if this continues	1	0	1	0
8672	i have been on loestrin for almost 2 months and have had only one day that i wasnt experiencing breakthrough bleeding i cant wait to switch to something else	1	0	1	0
3151	i have been using ortho tricyclen lo for about 2 and a half years have experienced racing heart panic attacks constant mood swings i get upset and cry over something little gained about 4 pounds boobs did get bigger though and i havent become pregnant so thats a plus	1	0	1	0
5589	"this is my 2nd implanon which i had inserted within 6 weeks of removing the 1st

my period completely stopped and i didnt experience any other side effects other than my weight fluctuating by 5kg whilst i had the first one in but this time was the complete opposite

i started getting my period every second week which is much darker and potent and now i am just constantly bleeding small amounts but constant small amounts i feel like a leaking faucet and i always have cramps and intense cravings 

i originally started the inplanon so i could have spontaneous sex with my partner and not worry about getting pregnant but now i cant even have preplanned sex

i can not wait to have it removed"	1	0	1	0
13604	i was prescribed nora be back in march of this year prior to taking this i never had an irregular monthly cycle every month before i knew my cycle like clockwork i started taking nora because i was recently married and my husband and i were not ready for a child of our own just yet within the first few months i hated it i experienced acne mood swings and my cycle would come on at weird times and stay on for 710 days as opposed to my usual 3  5 days i told my doctor i didnt like it and she suggested i stick with it because it takes at least 3 months for my body to adjust my cycle came on and i have bled everyday for 1 solid month i trashed the pills and pray my body can eventually rid the horomone rids birth by preventing sex	1	0	1	0
17890	after switching to trinessa after years on triprevefem without issue i experienced side effects that were like every symptom of pregnancy i started having unusual menstruallike and lower abdominal cramps indigestion bloating heartburn that did not go away i thought i had gained 10 pounds my breasts jumped at least cup size i was dizzy and exhausted with intense headaches despite getting plenty of rest pregnancy was a minuscule possibility because i had been using backup methods without fail my period came a few days late and i immediately switched back to triprevefem all of the symptoms went away except enlarged breasts which i certainly cant complain about my advice pay out for brand name for some piece of mind and health	1	0	1	0
8094	i started taking this pill around 2 years ago and started to get extremely depressed my mom and i thought it was because of a boy i was seeing so i broke it off and also got off of the medicine thinking i wouldnt need it anymore about 2 months ago i started on this same birth control again and have felt very emotionally overwhelmed and have not been myself at all i have made the decision to go off of this medicine for good this time and already seeing positive effects i do not at all recommend this product	1	0	1	0
15763	been on seasonale for 5 weeks results are varied have had slightly​ nauseous the first two weeks now gave been spotting the last two weeks	1	0	1	0
12301	ive had this in for a little over a year and it took away the cramps but i still get back aches now period in stead of lasting 3 days i know get it for 2025 days with only 2 weeks in between each cycle	1	0	1	0
9948	i was on loestrin for 3 years with no problems but now i have acne which i havent had for 10yrs and missing periods and bad pms and depression and my sex drive has dropped	1	0	1	0
46	i have been on apri for a year and was recently put on another then forced back do to a recall i was so sad to be put back on apri while off for 2 months my weight had gone down and sex drive went back to normal and i head energy again now back on for not even a month and everything is getting messed up again its not the pills fault but you may notice weight gain feel sluggish and a lower sex drive if your body reacts to this the same way i do  its time to figure out something else my body and relationship cant go thu this again	1	0	1	0
12928	i gave birth to my daughter 7 weeks ago and had the nexplanon implant purely on the recommendation of the health advisors the insertion wasnt painful but within hours i was lethargic tearful sweating and had an horrendous headache i havent cried once since giving birth dont get headaches and had been happy and relaxed  this reaction had to be a result to the nexplanon i started to panic and literally wanted to rip the thing out of my arm fortunately i have a friend who is a nurse and she took it out the next day i know i should have given it more time but i have 2 other children to look after and my own business and i want to enjoy my life  not put up with feeling horrendous my advice is to avoid at all cost	1	0	1	0
4966	this is my first birth control ever i am 18 years old 116lbs and am on my third week it made my vagina really dry gave me emotional mood swings i am also upset at my boyfriend and feeling angry i have no sexual drive i am definitely going to try another pill	1	0	1	0
9936	so i have been taking this pill for a month and a 12 and im glad that i will be switching back to lo loestrin fe this pill was fine for the first month but once it got into my systemoh boy im nauseous all the time which is only relieved by burping or breaking wind gross i get that its a bodily function but 247 i had five days of breakthrough bleeding my doctor told me its normal to not get a period after starting this pill but when youre sexually active it gives you pause when you dont get one have not missed a pill my boyfriend says that my moods have changed and that im lathargic when im with him i also get that im stressed out with the holidays but i really dont need my birth control adding to it	1	0	1	0
18149	i used the brand name ortho evra for years loved it no problems ever now i am forced to use this xulane patch and it is just not the same 1 my period starts while im on the third patch every month ortho it was 5 days exactly after removing 2 taking a bath it comes off then its not as sticky never ever had an ortho patch come off 3 i have 2 week long periods now i used to have only 5 day periods i just dont like this generic patch whatsoever	1	0	1	0
12739	im going on my second year of this implant and it had been great up until now ive gained weight but i know that with all birth control that weight gain is expected the problem im facing now is i have been spotting for about a month now and it hasnt been redits been a brown rust color sorry to go into details but maybe im not the only one i have had this problem since ive had the implant put in its a great method of birth control but the side effects are annoying	1	0	1	0
1853	i got the nexplanon implant put in one june 6 i bled non stop there were days it was heavy then it went to light other days it was barely spotting so i never knew when i would need a pad because one day i was barely spotting and the next it went back to a regular flow period it was very irritating i was lucky enough to get a few days of being period free but i never knew when those days were expected it was like getting double the protection considering no one wants to have sex while having a period i had it for a year before getting it taken out i give it 5 stars for preotection cause i never got pregnant in the full year i had it no matter how many times i had sex on my period free days but it wasnt worth the bleeding everyday	1	0	1	0
2702	i recently started this pill almost a month ago to prevent pregnancy i am almost finished with the first pack and anxious to see what my period will be like as for side effects i have been very emotional and irritable at times i used to be on a different medicine for acne but once i started this pill i stopped taking the other medicine and now i have whiteheads everywhere which is opposite from what i usually get i also have been very constipated and have had alot of gas although i havent gained any weight overall i dont know if i would recommend this pill due to all of the side effects that i have already experienced	1	0	1	0
3595	its almost been 1 month of taking this birth control at first i was experiencing nausea for 5 days then it went away i have noticed weight gain and i am constantly bloated ive taken anti bloat meds but nothing seems to help i work out and eat super healthy and the bloat stick and the weight can stick also i am thinking of dropping this birth control	1	0	1	0
10013	i have been taking minastrin for over a month now i loved it at first because there was no nausea i took it as soon as i got it to post pone my period for an upcoming cruise i read from 3 reputable sources that it was fine my period was really heavy and lasted for 9 days wtf i thought birth control was supposed to make them light i also had painful cramps 89 days again wtf anyways ive also noticed my vision isnt as sharp as it was before i started taking it and i most recently have had depressive thoughts i was never like this before i took this mess i wont be giving it time either this is awful	1	0	1	0
4471	i talked to my doctor about getting on the pill mainly for birth control i also asked to be on a pill that will help clear my moderate acne and not make it worse i was given tri lo sprintec after reading the mostly awful reviews about it i was really nervous to start taking it but i thought id give it a shot and if it was awful talk to my doctor about an alternative im now on day 7 and there hasnt been any major complications the only negatives are that i get headaches and occasional nausea not severe and as far as my acne it hasnt really made a change my doctor said it will take a few months to adjust so ill see how things go but so far its not too bad gave it half stars because im only on day 7	1	0	1	0
5312	"i have had implanonnexplanon for almost 2 months and will have it removed tomorrow
i do not recommend this birth control to anyone weight gain 63 kg that is bizarre mood swings sadcryingangry every day for no reason while im a very stable person normally i dont recognize myself and my partner has had a tough time alltogether my libido also dropped the hormone in implanon is the hormone released after ovulation

i was scared for the incision and scar to take it out  but this is no life it gets worse every day please think twice before you take this birth control it sounds great but the effects on what ive now read many women are too negative only few women dont have them"	1	0	1	0
14185	nuvaring was greatwhile it was in once it was time to take it out i had the most unbelievably horrible period ive ever had bad enough that i almost asked my husband to take me to the hospital i was in excrutiating pain for 2 days and very uncomfortable for an additional 2 which is weird because my period is normally 2 days long	1	0	1	0
8382	was on seasonique for a couple years it worked extremely well hardly any breakthrough bleeding camrese started out okay but within a couple months the bleeding began and would not stop i had consistent spotting for months i am now just coming off this pill and have started with a new one hope this one stops the bleeding	1	0	1	0
6720	ive had skyla for almost two years and im very iffy on how i feel towards it the insertion wasnt bad just a big cramp my period used to be only a few days very heavy and i never had cramps with skyla i have light spotting that lasts twice as long with some pretty terrible cramps and nausea the week before i get the spotting i have extreme cravings and gain like five pounds and then lose it all right away from barely eating the week i spot i used to struggle with acne and now my skin is always clear my spouse is sometimes jabbed by the strings i didnt want something with a lot of hormones so i chose skyla over other forms of birth control but i feel like the cons may outweigh the pros for me	1	0	1	0
4972	i was on gildess for about 112 years i was only on it that long because i thought my body would eventually adjust to it i was wrong i had my period every two weeks i cant take this anymore and therefore i just got the paragard put in two days ago  i pray this is the birth control that i been looking for my doctor seemed to think that hormones were not agreeing with my body and since paragard is hormone free i would probably do well with it i pray he is right	1	0	1	0
1542	i got mirena inserted 25 years ago the insertion was slightly painful but im good with pain it wasnt till i left my doctors that i felt sharp cramps which only lasted a day at first i loved mirena i honestly cant take anyones experience with mirena less than a year seriously thats because the first year of me having it i too thought it was amazing no having to worry about the pill everyday no bleeding no pregnancy  it was amazing until about 9 months in i started to get severe hormonal chin acne mood swings hair loss and dryness i got my first bv infections and the worst yeast infections my sex drive is non existing anymore so that birth control within it own biggest factor was how crazy its made me	1	0	1	0
18212	"do not i repeat do not take this birth control
i read the bad reviews and figured it would not happen to me because i never have bad medical side effects 
however
i got sick to my stomach everytime i put on a patch to the point of throwing up
i lost 10 pounds in 3 weeks due to this
i got severe mood swings and a lot of acne
not worth it i lasted 3 months and nothing changed"	1	0	1	0
2342	after using various generic lo ovral like birth control pills my dr advised that i  try this and reportedly has a lower dose of hormones than others i agreed in the 10 years ive used birth control pills these have been the worst ive had stomach pain water retention breakthrough bleeding after 10 years seriously brown discharge and crying spells i have to change these out asap dont get	1	0	1	0
14371	ocella was considered generic but recently within the last 2 weeks was changed to be a brand name for no reason what so ever by medispan	1	0	1	0
6909	im 21 and joined the skyla club four days ago and the procedure did not hurt one bit with the use of numbing beforehand however the cramps afterwards were some of the worst pain ive ever experienced i took a muscle relaxer cried and laid in bed with a heating pad all day long until the pain subsided the next day there were barely any cramps however last night the cramps returned they were not as painful as before but it prevented me from sleeping and they were enough to groan in pain once every 5 minutes today the cramps are still there but not as bad im hoping the painful contractionlike cramps never return	1	0	1	0
15617	ive been taking reclipsen for almost two years the first 3 months i threw up every morning to this day each pill i take i experience nausea i hate it i realize now its not me and just the pill i stopped taking it for a month and felt so much better also i have no sex drive anymore so i guess it does its quotjobquot	1	0	1	0
1460	i get a lot of breakthrough bleeding and not just spotting i was on lo seasonal and i should have just stayed on that but i was wanting more of a long term birth control my sex drive didnt go down but i feel as if im in a race with my body to see if i can have sex before i start bleeding again no weight gain or mood swings though ive actually lost 5 pounds	1	0	1	0
10656	im 24 yrs old i got the mirena after giving birth to my daughter who is now almost 3 yrs old my husband and i used to have a great sex life but it all ended after getting this birth control mirena is very effective preventing pregnancies however this is the side effect that ive experienced	1	0	1	0
